"row_unique","Reference_ID","Data_ID","Environmental_condition","General_response","Response","Specific_response","Environmental_metric","General_Disease","Disease","Pathogen","Transmission","Transmission_type","Pathogen_genus","vector","Principal_reservoir","Specific_scale","General_Stats_Method","Statistical_method","N.value","temp_altered","Type","Linear_Nonlinear","R.squared","Value","Lower","Upper","Error","Std._error","P.value_general","P.value_specific","Direction","Direction_statement","DOI","Continent","Country","Location","Latitude_","Longitude","Study_period","Date_published","Dummy","lag_period_months","Notes","Journal","Journal_5yr_Impact","measure","n_method","es","se","weight","sample.size","var","ci.lo","ci.hi","X","Y","bio1.1981.2010","bio12.1981.2010","bio1.2041.2070.gfdl.ssp126","bio12.2041.2070.gfdl.ssp126","bio1.2041.2070.gfdl.ssp370","bio12.2041.2070.gfdl.ssp370","bio1.2041.2070.gfdl.ssp585","bio12.2041.2070.gfdl.ssp585","bio1.2041.2070.ipsl.ssp126","bio12.2041.2070.ipsl.ssp126","bio1.2041.2070.ipsl.ssp370","bio12.2041.2070.ipsl.ssp370","bio1.2041.2070.ipsl.ssp585","bio12.2041.2070.ipsl.ssp585","bio1.2041.2070.mpi.ssp126","bio12.2041.2070.mpi.ssp126","bio1.2041.2070.mpi.ssp370","bio12.2041.2070.mpi.ssp370","bio1.2041.2070.mpi.ssp585","bio12.2041.2070.mpi.ssp585","bio1.2041.2070.mri.ssp126","bio12.2041.2070.mri.ssp126","bio1.2041.2070.mri.ssp370","bio12.2041.2070.mri.ssp370","bio1.2041.2070.mri.ssp585","bio12.2041.2070.mri.ssp585","bio1.2041.2070.ukesm1.ssp126","bio12.2041.2070.ukesm1.ssp126","bio1.2041.2070.ukesm1.ssp370","bio12.2041.2070.ukesm1.ssp370","bio1.2041.2070.ukesm1.ssp585","bio12.2041.2070.ukesm1.ssp585","bio1.diff.gfdl.ssp126","bio1.diff.gfdl.ssp370","bio1.diff.gfdl.ssp585","bio1.diff.ipsl.ssp126","bio1.diff.ipsl.ssp370","bio1.diff.ipsl.ssp585","bio1.diff.mpi.ssp126","bio1.diff.mpi.ssp370","bio1.diff.mpi.ssp585","bio1.diff.mri.ssp126","bio1.diff.mri.ssp370","bio1.diff.mri.ssp585","bio1.diff.ukesm1.ssp126","bio1.diff.ukesm1.ssp370","bio1.diff.ukesm1.ssp585","bio12.diff.gfdl.ssp126","bio12.diff.gfdl.ssp370","bio12.diff.gfdl.ssp585","bio12.diff.ipsl.ssp126","bio12.diff.ipsl.ssp370","bio12.diff.ipsl.ssp585","bio12.diff.mpi.ssp126","bio12.diff.mpi.ssp370","bio12.diff.mpi.ssp585","bio12.diff.mri.ssp126","bio12.diff.mri.ssp370","bio12.diff.mri.ssp585","bio12.diff.ukesm1.ssp126","bio12.diff.ukesm1.ssp370","bio12.diff.ukesm1.ssp585","bio1.positive.prop","bio1.negative.prop","bio12.positive.prop","bio12.negative.prop","bio1.greater_than_2","bio1.greater_than_15","bio1.greater_than_1","bio1.greater_than_05","bio1.less_than_05","bio1.less_than_1","bio1.less_than_15","bio1.less_than_2","bio12.greater_than_100","bio12.greater_than_50","bio12.greater_than_25","bio12.less_than_minus_100","bio12.less_than_minus_50","bio12.less_than_minus_25","bio12.between_minus_50_and_50","bio12.between_minus_100_and_100","bio12.between_minus_25_and_25","bio1_most_frequent_2","bio1_most_frequent_15","bio1_most_frequent_1","bio1_most_frequent_05","bio12_most_frequent_100cat","bio12_most_frequent_50cat","bio12_most_frequent_25cat","es_cat"
"R843","268","X1094","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (January) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",513,"0","Beta coefficient","Linear",NA,0.20641,0.15385,0.25769,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Southcentral Arkansas;Louisiana;Mississippi;Oklahoma;Texas","33.06",-94.31,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.688388280100948,0.0935376575006658,NA,513,0.00874929337071186,0.505054471399643,0.871722088802253,-94.31,33.06,18.15,1311.9,19.55,1369.6,20.55,1221.7,20.65,1308,19.7500000000001,1447,20.65,1425.3,21.15,1515.2,19.55,1314.5,20.65,1236,20.35,1275.2,20.45,1350.3,20.7500000000001,1353.8,21.05,1369,20.55,1385.3,21.7500000000001,1337.7,22.35,1353.9,1.4,2.4,2.5,1.6000000000001,2.5,3,1.4,2.5,2.2,2.3,2.6000000000001,2.9,2.4,3.6000000000001,4.2,57.6999999999998,-90.2,-3.90000000000009,135.1,113.4,203.3,2.59999999999991,-75.9000000000001,-36.7,38.3999999999999,41.8999999999999,57.0999999999999,73.3999999999999,25.8,42,15,0,11,4,12,13,15,15,0,0,2,3,3,6,10,0,2,3,7,12,2,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
"R844","268","X1095","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (February) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",513,"0","Beta coefficient","Linear",NA,0.07949,0.00897,0.15128,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Southcentral Arkansas;Louisiana;Mississippi;Oklahoma;Texas","33.06",-94.31,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.193439201923571,0.0888453152320008,NA,513,0.0078934900386736,0.0193023840688494,0.367576019778293,-94.31,33.06,18.15,1311.9,19.55,1369.6,20.55,1221.7,20.65,1308,19.7500000000001,1447,20.65,1425.3,21.15,1515.2,19.55,1314.5,20.65,1236,20.35,1275.2,20.45,1350.3,20.7500000000001,1353.8,21.05,1369,20.55,1385.3,21.7500000000001,1337.7,22.35,1353.9,1.4,2.4,2.5,1.6000000000001,2.5,3,1.4,2.5,2.2,2.3,2.6000000000001,2.9,2.4,3.6000000000001,4.2,57.6999999999998,-90.2,-3.90000000000009,135.1,113.4,203.3,2.59999999999991,-75.9000000000001,-36.7,38.3999999999999,41.8999999999999,57.0999999999999,73.3999999999999,25.8,42,15,0,11,4,12,13,15,15,0,0,2,3,3,6,10,0,2,3,7,12,2,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","No effect"
"R845","268","X1096","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (March) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",513,"0","Beta coefficient","Linear",NA,0.20385,0.05897,0.34744,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Southcentral Arkansas;Louisiana;Mississippi;Oklahoma;Texas","33.06",-94.31,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.244724513970507,0.0890929376244302,NA,513,0.00793755153455061,0.0701023562266241,0.41934667171439,-94.31,33.06,18.15,1311.9,19.55,1369.6,20.55,1221.7,20.65,1308,19.7500000000001,1447,20.65,1425.3,21.15,1515.2,19.55,1314.5,20.65,1236,20.35,1275.2,20.45,1350.3,20.7500000000001,1353.8,21.05,1369,20.55,1385.3,21.7500000000001,1337.7,22.35,1353.9,1.4,2.4,2.5,1.6000000000001,2.5,3,1.4,2.5,2.2,2.3,2.6000000000001,2.9,2.4,3.6000000000001,4.2,57.6999999999998,-90.2,-3.90000000000009,135.1,113.4,203.3,2.59999999999991,-75.9000000000001,-36.7,38.3999999999999,41.8999999999999,57.0999999999999,73.3999999999999,25.8,42,15,0,11,4,12,13,15,15,0,0,2,3,3,6,10,0,2,3,7,12,2,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
"R846","268","X1097","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (April) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",513,"0","Beta coefficient","Linear",NA,0.11154,0.00256,0.22051,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Southcentral Arkansas;Louisiana;Mississippi;Oklahoma;Texas","33.06",-94.31,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.177231608985109,0.0887789967886346,NA,513,0.00788171027079639,0.00322477527938486,0.351238442690832,-94.31,33.06,18.15,1311.9,19.55,1369.6,20.55,1221.7,20.65,1308,19.7500000000001,1447,20.65,1425.3,21.15,1515.2,19.55,1314.5,20.65,1236,20.35,1275.2,20.45,1350.3,20.7500000000001,1353.8,21.05,1369,20.55,1385.3,21.7500000000001,1337.7,22.35,1353.9,1.4,2.4,2.5,1.6000000000001,2.5,3,1.4,2.5,2.2,2.3,2.6000000000001,2.9,2.4,3.6000000000001,4.2,57.6999999999998,-90.2,-3.90000000000009,135.1,113.4,203.3,2.59999999999991,-75.9000000000001,-36.7,38.3999999999999,41.8999999999999,57.0999999999999,73.3999999999999,25.8,42,15,0,11,4,12,13,15,15,0,0,2,3,3,6,10,0,2,3,7,12,2,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","No effect"
"R847","268","X1098","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (May) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",513,"0","Beta coefficient","Linear",NA,0.08974,-0.03718,0.21795,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Southcentral Arkansas;Louisiana;Mississippi;Oklahoma;Texas","33.06",-94.31,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.121812526112848,0.0885957938009309,NA,513,0.00784921467921706,-0.0518352297369766,0.295460281962672,-94.31,33.06,18.15,1311.9,19.55,1369.6,20.55,1221.7,20.65,1308,19.7500000000001,1447,20.65,1425.3,21.15,1515.2,19.55,1314.5,20.65,1236,20.35,1275.2,20.45,1350.3,20.7500000000001,1353.8,21.05,1369,20.55,1385.3,21.7500000000001,1337.7,22.35,1353.9,1.4,2.4,2.5,1.6000000000001,2.5,3,1.4,2.5,2.2,2.3,2.6000000000001,2.9,2.4,3.6000000000001,4.2,57.6999999999998,-90.2,-3.90000000000009,135.1,113.4,203.3,2.59999999999991,-75.9000000000001,-36.7,38.3999999999999,41.8999999999999,57.0999999999999,73.3999999999999,25.8,42,15,0,11,4,12,13,15,15,0,0,2,3,3,6,10,0,2,3,7,12,2,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","No effect"
"R848","268","X1099","Precipitation","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly total precipitation anomaly z (January) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",162,"0","Beta coefficient","Linear",NA,0.08615,0.0527,0.12061,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Upper Midwest Illinois;Indiana;Michigan;Ohio;Wisconsin","41.8",-86.63,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.782589254006962,0.16962732775282,NA,162,0.0287734303205625,0.450119691611435,1.11505881640249,-86.63,41.8,10.2500000000001,1101.1,12.15,1166.1,12.85,1138.2,13.2500000000001,1171.9,12.65,1143.8,13.55,1157,13.95,1203.3,11.85,1101.1,12.95,1100.4,12.85,1143.3,12.55,1153.6,12.95,1185.8,13.55,1166.7,13.65,1087.2,15.05,1075.5,15.7500000000001,1119.5,1.8999999999999,2.5999999999999,3,2.3999999999999,3.2999999999999,3.6999999999999,1.5999999999999,2.6999999999999,2.5999999999999,2.2999999999999,2.6999999999999,3.2999999999999,3.3999999999999,4.7999999999999,5.5,65,37.1000000000001,70.8000000000002,42.7,55.9000000000001,102.2,0,-0.699999999999818,42.2,52.5,84.7,65.6000000000001,-13.8999999999999,-25.5999999999999,18.4000000000001,15,0,12,3,13,15,15,15,0,0,0,2,1,7,10,0,0,1,8,14,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
"R849","268","X1100","Precipitation","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly total precipitation anomaly z (November) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",162,"0","Beta coefficient","Linear",NA,0.06993,0.01824,0.12365,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Upper Midwest Illinois;Indiana;Michigan;Ohio;Wisconsin","41.8",-86.63,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.409255046856103,0.161167500934918,NA,162,0.0259749633576067,0.0933667450236644,0.725143348688541,-86.63,41.8,10.2500000000001,1101.1,12.15,1166.1,12.85,1138.2,13.2500000000001,1171.9,12.65,1143.8,13.55,1157,13.95,1203.3,11.85,1101.1,12.95,1100.4,12.85,1143.3,12.55,1153.6,12.95,1185.8,13.55,1166.7,13.65,1087.2,15.05,1075.5,15.7500000000001,1119.5,1.8999999999999,2.5999999999999,3,2.3999999999999,3.2999999999999,3.6999999999999,1.5999999999999,2.6999999999999,2.5999999999999,2.2999999999999,2.6999999999999,3.2999999999999,3.3999999999999,4.7999999999999,5.5,65,37.1000000000001,70.8000000000002,42.7,55.9000000000001,102.2,0,-0.699999999999818,42.2,52.5,84.7,65.6000000000001,-13.8999999999999,-25.5999999999999,18.4000000000001,15,0,12,3,13,15,15,15,0,0,0,2,1,7,10,0,0,1,8,14,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
"R850","268","X1101","Precipitation","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly total precipitation anomaly z (May) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",162,"0","Beta coefficient","Linear",NA,-0.0973,-0.14189,-0.05169,"Std. error",NA,NA,NA,"decrease","Results","10.4269/ajtmh.14-0239","North America","United States","Upper Midwest Illinois;Indiana;Michigan;Ohio;Wisconsin","41.8",-86.63,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,-0.665454906567893,0.166453191205895,NA,162,0.0277066648626261,-0.991703161331446,-0.339206651804339,-86.63,41.8,10.2500000000001,1101.1,12.15,1166.1,12.85,1138.2,13.2500000000001,1171.9,12.65,1143.8,13.55,1157,13.95,1203.3,11.85,1101.1,12.95,1100.4,12.85,1143.3,12.55,1153.6,12.95,1185.8,13.55,1166.7,13.65,1087.2,15.05,1075.5,15.7500000000001,1119.5,1.8999999999999,2.5999999999999,3,2.3999999999999,3.2999999999999,3.6999999999999,1.5999999999999,2.6999999999999,2.5999999999999,2.2999999999999,2.6999999999999,3.2999999999999,3.3999999999999,4.7999999999999,5.5,65,37.1000000000001,70.8000000000002,42.7,55.9000000000001,102.2,0,-0.699999999999818,42.2,52.5,84.7,65.6000000000001,-13.8999999999999,-25.5999999999999,18.4000000000001,15,0,12,3,13,15,15,15,0,0,0,2,1,7,10,0,0,1,8,14,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Negative effect (g < -0.2)"
"R851","268","X1102","Precipitation","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly total precipitation anomaly z (June) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",162,"0","Beta coefficient","Linear",NA,-0.13074,-0.16014,-0.10541,"Std. error",NA,NA,NA,"decrease","Results","10.4269/ajtmh.14-0239","North America","United States","Upper Midwest Illinois;Indiana;Michigan;Ohio;Wisconsin","41.8",-86.63,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,-1.47365343697308,0.196417344351686,NA,162,0.0385797731621688,-1.85863143190238,-1.08867544204377,-86.63,41.8,10.2500000000001,1101.1,12.15,1166.1,12.85,1138.2,13.2500000000001,1171.9,12.65,1143.8,13.55,1157,13.95,1203.3,11.85,1101.1,12.95,1100.4,12.85,1143.3,12.55,1153.6,12.95,1185.8,13.55,1166.7,13.65,1087.2,15.05,1075.5,15.7500000000001,1119.5,1.8999999999999,2.5999999999999,3,2.3999999999999,3.2999999999999,3.6999999999999,1.5999999999999,2.6999999999999,2.5999999999999,2.2999999999999,2.6999999999999,3.2999999999999,3.3999999999999,4.7999999999999,5.5,65,37.1000000000001,70.8000000000002,42.7,55.9000000000001,102.2,0,-0.699999999999818,42.2,52.5,84.7,65.6000000000001,-13.8999999999999,-25.5999999999999,18.4000000000001,15,0,12,3,13,15,15,15,0,0,0,2,1,7,10,0,0,1,8,14,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Negative effect (g < -0.2)"
"R852","268","X1103","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (January) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",162,"0","Beta coefficient","Linear",NA,0.14696,0.08919,0.20878,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Upper Midwest Illinois;Indiana;Michigan;Ohio;Wisconsin","41.8",-86.63,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.75808273564719,0.168925924642,NA,162,0.0285359680161547,0.42698792334887,1.08917754794551,-86.63,41.8,10.2500000000001,1101.1,12.15,1166.1,12.85,1138.2,13.2500000000001,1171.9,12.65,1143.8,13.55,1157,13.95,1203.3,11.85,1101.1,12.95,1100.4,12.85,1143.3,12.55,1153.6,12.95,1185.8,13.55,1166.7,13.65,1087.2,15.05,1075.5,15.7500000000001,1119.5,1.8999999999999,2.5999999999999,3,2.3999999999999,3.2999999999999,3.6999999999999,1.5999999999999,2.6999999999999,2.5999999999999,2.2999999999999,2.6999999999999,3.2999999999999,3.3999999999999,4.7999999999999,5.5,65,37.1000000000001,70.8000000000002,42.7,55.9000000000001,102.2,0,-0.699999999999818,42.2,52.5,84.7,65.6000000000001,-13.8999999999999,-25.5999999999999,18.4000000000001,15,0,12,3,13,15,15,15,0,0,0,2,1,7,10,0,0,1,8,14,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
"R853","268","X1104","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (October) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",162,"0","Beta coefficient","Linear",NA,-0.06892,-0.10338,-0.03446,"Std. error",NA,NA,NA,"decrease","Results","10.4269/ajtmh.14-0239","North America","United States","Upper Midwest Illinois;Indiana;Michigan;Ohio;Wisconsin","41.8",-86.63,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,-0.616896532090688,0.16527261283142,NA,162,0.0273150365521244,-0.940830853240271,-0.292962210941105,-86.63,41.8,10.2500000000001,1101.1,12.15,1166.1,12.85,1138.2,13.2500000000001,1171.9,12.65,1143.8,13.55,1157,13.95,1203.3,11.85,1101.1,12.95,1100.4,12.85,1143.3,12.55,1153.6,12.95,1185.8,13.55,1166.7,13.65,1087.2,15.05,1075.5,15.7500000000001,1119.5,1.8999999999999,2.5999999999999,3,2.3999999999999,3.2999999999999,3.6999999999999,1.5999999999999,2.6999999999999,2.5999999999999,2.2999999999999,2.6999999999999,3.2999999999999,3.3999999999999,4.7999999999999,5.5,65,37.1000000000001,70.8000000000002,42.7,55.9000000000001,102.2,0,-0.699999999999818,42.2,52.5,84.7,65.6000000000001,-13.8999999999999,-25.5999999999999,18.4000000000001,15,0,12,3,13,15,15,15,0,0,0,2,1,7,10,0,0,1,8,14,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Negative effect (g < -0.2)"
"R854","268","X1105","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (February) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",162,"0","Beta coefficient","Linear",NA,0.10135,0.04561,0.15912,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Upper Midwest Illinois;Indiana;Michigan;Ohio;Wisconsin","41.8",-86.63,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.550810179961159,0.163797722602469,NA,162,0.0268296939297554,0.22976664366032,0.871853716261999,-86.63,41.8,10.2500000000001,1101.1,12.15,1166.1,12.85,1138.2,13.2500000000001,1171.9,12.65,1143.8,13.55,1157,13.95,1203.3,11.85,1101.1,12.95,1100.4,12.85,1143.3,12.55,1153.6,12.95,1185.8,13.55,1166.7,13.65,1087.2,15.05,1075.5,15.7500000000001,1119.5,1.8999999999999,2.5999999999999,3,2.3999999999999,3.2999999999999,3.6999999999999,1.5999999999999,2.6999999999999,2.5999999999999,2.2999999999999,2.6999999999999,3.2999999999999,3.3999999999999,4.7999999999999,5.5,65,37.1000000000001,70.8000000000002,42.7,55.9000000000001,102.2,0,-0.699999999999818,42.2,52.5,84.7,65.6000000000001,-13.8999999999999,-25.5999999999999,18.4000000000001,15,0,12,3,13,15,15,15,0,0,0,2,1,7,10,0,0,1,8,14,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
"R855","268","X1106","Temperature","Human disease incidence","Incidence","Log relative rate of total WNV cases","Standardized monthly mean temperature anomaly z (July) NLDAS 1981â2010","Arboviral diseases","West Nile Virus","Virus","ZVB","Vectored","Flavivirus","Mosquito","Birds","1","Other","Partial least squares (PLS) regression",162,"0","Beta coefficient","Linear",NA,0.10845,0.05676,0.16014,"Std. error",NA,NA,NA,"increase","Results","10.4269/ajtmh.14-0239","North America","United States","Upper Midwest Illinois;Indiana;Michigan;Ohio;Wisconsin","41.8",-86.63,"2004â2012",2014,1,NA,"Coefficients digitised from Figure 4; months are calendar months relative to annual total cases; standardized z-scores per month; centroid approximated; SE bounds from figure.","American Journal of Tropical Medicine and Hygiene",NA,"new",NA,0.647150598812489,0.165998662153161,NA,162,0.0275555558366392,0.321793220992294,0.972507976632684,-86.63,41.8,10.2500000000001,1101.1,12.15,1166.1,12.85,1138.2,13.2500000000001,1171.9,12.65,1143.8,13.55,1157,13.95,1203.3,11.85,1101.1,12.95,1100.4,12.85,1143.3,12.55,1153.6,12.95,1185.8,13.55,1166.7,13.65,1087.2,15.05,1075.5,15.7500000000001,1119.5,1.8999999999999,2.5999999999999,3,2.3999999999999,3.2999999999999,3.6999999999999,1.5999999999999,2.6999999999999,2.5999999999999,2.2999999999999,2.6999999999999,3.2999999999999,3.3999999999999,4.7999999999999,5.5,65,37.1000000000001,70.8000000000002,42.7,55.9000000000001,102.2,0,-0.699999999999818,42.2,52.5,84.7,65.6000000000001,-13.8999999999999,-25.5999999999999,18.4000000000001,15,0,12,3,13,15,15,15,0,0,0,2,1,7,10,0,0,1,8,14,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
